date,open,high,low,close,volume,adjclose,sma_10,sma_20,ema_10,ema_20,ticker
2018-01-31,86.12999725341797,95.4499969482422,85.5,95.01000213623048,574258400,91.52684783935548,,,,,MSFT
2018-02-28,94.79000091552734,96.06999969482422,83.83000183105469,93.7699966430664,725663300,90.75664520263672,,,,,MSFT
2018-03-31,93.98999786376952,97.23999786376952,87.08000183105469,91.2699966430664,750754800,88.33698272705078,,,,,MSFT
2018-04-30,90.47000122070312,97.9000015258789,87.51000213623047,93.5199966430664,668130700,90.51466369628906,,,,,MSFT
2018-05-31,93.20999908447266,99.98999786376952,92.4499969482422,98.83999633789062,509417900,96.07835388183594,,,,,MSFT
2018-06-30,99.27999877929688,102.69000244140624,97.26000213623048,98.61000061035156,602585200,95.8547821044922,,,,,MSFT
2018-07-31,98.0999984741211,111.1500015258789,98.0,106.08000183105467,569352300,103.1160659790039,,,,,MSFT
2018-08-31,106.02999877929688,112.77999877929688,104.83999633789062,112.33000183105467,456628100,109.61164093017578,,,,,MSFT
2018-09-30,110.8499984741211,115.29000091552734,107.2300033569336,114.37000274658205,480255500,111.60226440429688,,,,,MSFT
2018-10-31,114.75,116.18000030517578,100.11000061035156,106.80999755859376,927548000,104.22521209716795,101.06099929809571,,102.10627170909535,,MSFT
2018-11-30,107.0500030517578,112.23999786376952,99.3499984741211,110.88999938964844,720228600,108.6739501953125,102.6489990234375,,103.70331310555954,,MSFT
2018-12-31,113.0,113.41999816894533,93.95999908447266,101.56999969482422,944314600,99.54019165039062,103.42899932861329,,103.3154379399713,,MSFT
2019-01-31,99.5500030517578,107.9000015258789,97.1999969482422,104.43000030517578,714212800,102.3430404663086,104.74499969482422,,103.51808564273576,,MSFT
2019-02-28,103.77999877929688,113.23999786376952,102.3499984741211,112.02999877929688,469095900,110.26004791259766,106.59599990844727,,105.0657062130196,,MSFT
2019-03-31,112.88999938964844,120.81999969482422,108.8000030517578,117.94000244140624,589095800,116.0766830444336,108.50600051879883,,107.40648734545353,,MSFT
2019-04-30,118.9499969482422,131.3699951171875,118.0999984741211,130.60000610351562,433157700,128.5366668701172,111.70500106811524,,111.62349075601027,,MSFT
2019-05-31,130.52999877929688,130.64999389648438,123.04000091552734,123.68000030517578,547218800,122.17657470703124,113.46500091552734,,113.81558340131309,,MSFT
2019-06-30,123.8499984741211,138.39999389648438,119.01000213623048,133.9600067138672,508316500,132.3316192626953,115.6280014038086,,117.47820582177748,,MSFT
2019-07-31,136.6300048828125,141.67999267578125,134.6699981689453,136.27000427246094,484547500,134.61354064941406,117.81800155639648,,120.89489644917447,,MSFT
2019-08-31,137.0,140.94000244140625,130.77999877929688,137.86000061035156,584474300,136.63771057128906,120.92300186157226,110.99200057983398,123.97946084211576,113.55085772559757,MSFT
2019-09-30,136.61000061035156,142.3699951171875,134.50999450683594,139.02999877929688,472544800,137.7973175048828,123.73700180053712,113.1930004119873,126.7159222852396,115.97744258785464,MSFT
2019-10-31,139.66000366210938,145.6699981689453,133.22000122070312,143.3699951171875,549523400,142.0988311767578,127.91700134277343,115.67300033569336,129.74393552741194,118.58625711445777,MSFT
2019-11-30,144.25999450683594,152.5,142.97000122070312,151.3800048828125,392371800,150.54837036132812,132.61200180053712,118.67850074768066,133.67776631930295,121.7094711876344,MSFT
2019-12-31,151.80999755859375,159.5500030517578,146.64999389648438,157.6999969482422,450303300,156.83363342285156,137.17900161743165,121.88750076293945,138.0454446154737,125.13714030769229,MSFT
